player_id_global,player_name,club,division,position_tm,availability_pct,total_distance_per90,hi_runs_per90,sprint_runs_per90,n_matches_60plus
KKD:2292,Nathangelo Markelo,Vitesse,KKD,AM,69.7,10587.2,28.6,10.4,17.0
KKD:2293,Marco Schikora,Vitesse,KKD,DM,93.9,10699.8,18.0,4.5,27.0
KKD:2294,Elias Huth,Vitesse,KKD,CF,97.0,11347.9,29.9,7.1,21.0
KKD:2295,Michel Driezen,Vitesse,KKD,CB,36.4,10021.0,19.6,3.7,2.0
KKD:2296,Finn Dicke,MVV Maastricht,KKD,CB,50.0,10952.3,26.3,7.1,9.0
KKD:2297,Rafi Wolters,FC Den Bosch,KKD,RW,28.1,11772.9,37.6,13.4,1.0
KKD:2298,Lawson Sunderland,FC Dordrecht,KKD,CM,72.7,12003.5,33.8,7.9,16.0
KKD:2299,,Vitesse,KKD,,6.1,,,,
KKD:2300,Lion Semic,Helmond Sport,KKD,CF,59.4,11275.4,32.2,15.2,2.0
KKD:2301,Austyn Jones,Jong PSV,KKD,CF,36.4,10123.8,28.2,7.7,2.0
KKD:2302,Sinclair de Falco,Jong Ajax,KKD,LB,15.2,11682.4,32.8,10.0,2.0
KKD:2303,Kennynho Kasanwirjo,Jong Ajax,KKD,RB,45.5,9440.9,21.1,10.4,4.0
KKD:2304,Mylo van der Lans,Jong Ajax,KKD,CB,72.7,10641.3,26.4,5.6,17.0
KKD:2305,Thijmen Romers,Jong Ajax,KKD,DM,18.2,,,,
KKD:2306,,FC Dordrecht,KKD,,9.1,,,,
KKD:2307,Mateo Chávez,Jong AZ,KKD,LB,3.1,11751.3,42.8,15.4,1.0
KKD:2308,,RKC Waalwijk,KKD,,33.3,,,,
KKD:2309,Yuval Ranon,Vitesse,KKD,AM,75.8,,,,
KKD:2310,,VVV-Venlo,KKD,,6.1,,,,
KKD:2311,,FC Emmen,KKD,,16.1,,,,
KKD:2312,Marvyn Muzungu,Jong Ajax,KKD,CB,66.7,9747.3,19.0,6.1,17.0
KKD:2313,,Jong Ajax,KKD,,3.0,,,,
KKD:2314,Milan Hoek,Eindhoven,KKD,CM,9.1,,,,
KKD:2315,Noah Ohio,Jong FC Utrecht,KKD,CF,23.5,10251.3,28.1,14.5,7.0
KKD:2316,Genrich Sillé,FC Den Bosch,KKD,RW,46.9,13116.4,51.2,19.0,4.0
KKD:2317,Marley Dors,Almere City FC,KKD,LW,29.4,,,,
KKD:2318,,MVV Maastricht,KKD,,6.2,,,,
KKD:2319,Amine Amgar,MVV Maastricht,KKD,CM,18.8,13248.0,44.3,12.6,3.0
KKD:232,Alexander Büttner,Vitesse,KKD,LB,87.9,10104.7,20.8,5.9,28.0
KKD:2320,Solomon Bonnah,Vitesse,KKD,RB,60.6,10295.2,29.6,11.9,14.0
KKD:2321,Aymane Bais,Almere City FC,KKD,AM,2.9,,,,
KKD:2322,Bjarn Zorgdrager,RKC Waalwijk,KKD,RB,27.3,,,,
KKD:2323,,Jong Ajax,KKD,,3.0,,,,
KKD:2324,Madi Monamay,Jong PSV,KKD,CB,75.8,10836.2,24.9,6.4,15.0
KKD:2325,Thomas Janssen,VVV-Venlo,KKD,RW,33.3,12566.3,43.6,16.9,1.0
KKD:2326,,TOP Oss,KKD,,3.1,,,,
KKD:2327,,FC Den Bosch,KKD,,18.8,,,,
KKD:2328,Adam Ouaziz,Jong AZ,KKD,AM,6.2,,,,
KKD:2329,Pharell Nash,Jong Ajax,KKD,LB,45.5,10988.1,29.1,16.3,4.0
KKD:2330,Kevin van Ouytsel,Jong AZ,KKD,RB,6.2,,,,
KKD:2331,Joâo Arlete Pinto,Vitesse,KKD,RW,78.8,10292.7,28.9,7.6,15.0
KKD:2332,,Jong FC Utrecht,KKD,,2.9,,,,
KKD:2333,,Eindhoven,KKD,,6.1,,,,
KKD:2334,,VVV-Venlo,KKD,,18.2,,,,
KKD:2335,,Vitesse,KKD,,6.1,,,,
KKD:2336,Immanuel Ghogli,Almere City FC,KKD,AM,5.9,,,,
KKD:2337,,SC Cambuur,KKD,,3.1,,,,
KKD:2338,,De Graafschap,KKD,,3.1,,,,
KKD:2339,Emilio Kehrer,Willem II,KKD,CM,28.1,11733.6,36.3,12.9,2.0
KKD:234,Devin Haen,Willem II,KKD,CF,87.5,10706.6,31.2,9.6,28.0
KKD:2340,Andrea Natali,Jong AZ,KKD,CB,34.4,11032.2,23.5,7.2,11.0
KKD:2341,,VVV-Venlo,KKD,,12.1,,,,
KKD:2342,,FC Dordrecht,KKD,,12.1,,,,
KKD:2343,Nnamdi Koka,Jong Ajax,KKD,AM,3.0,,,,
KKD:2344,,Jong Ajax,KKD,,3.0,,,,
KKD:2345,,Jong FC Utrecht,KKD,,5.9,,,,
KKD:2346,Saviola Simons,Jong AZ,KKD,LB,21.9,10906.3,26.4,8.8,2.0
KKD:2347,Silvan Broker,De Graafschap,KKD,CM,18.8,,,,
KKD:2348,,FC Den Bosch,KKD,,3.1,,,,
KKD:2349,,FC Den Bosch,KKD,,3.1,,,,
KKD:2350,,VVV-Venlo,KKD,,3.0,,,,
KKD:2351,,FC Den Bosch,KKD,,3.1,,,,
KKD:2352,Jérôme Déom,Roda JC Kerkrade,KKD,RW,33.3,11710.2,40.6,8.2,3.0
KKD:2353,Jessey Sneijder,Jong FC Utrecht,KKD,LB,26.5,12874.8,39.0,7.5,1.0
KKD:2354,,Almere City FC,KKD,,5.9,,,,
KKD:2355,Amir Bouhamdi,Jong PSV,KKD,AM,30.3,12639.3,36.4,12.4,6.0
KKD:2356,Ro-Zangelo Daal,Jong AZ,KKD,LW,6.2,9827.9,23.7,6.6,1.0
KKD:2357,Amani Imhangbe,Jong AZ,KKD,LB,6.2,,,,
KKD:2358,,TOP Oss,KKD,,3.1,,,,
KKD:2359,Sheddy Ezzeldin Daldom Hamad Barglan,FC Den Bosch,KKD,CM,46.9,11281.7,31.5,15.3,8.0
KKD:2360,,Roda JC Kerkrade,KKD,,3.0,,,,
KKD:2361,Eliav Adjedj,Jong AZ,KKD,LB,9.4,,,,1.0
KKD:2362,Yordi van der Velde,Jong AZ,KKD,CM,12.5,11990.2,30.9,4.2,1.0
KKD:2363,,Jong AZ,KKD,,3.1,,,,
KKD:2364,Luuk Beekman,Jong Ajax,KKD,RB,6.1,,,,
KKD:2365,,MVV Maastricht,KKD,,9.4,,,,
KKD:2366,,Willem II,KKD,,3.1,,,,
KKD:2367,,SC Cambuur,KKD,,3.1,,,,
KKD:2369,,TOP Oss,KKD,,3.1,,,,
KKD:2370,Nick Olij,Jong PSV,KKD,GK,3.0,5926.8,3.7,0.0,1.0
KKD:2371,,Jong AZ,KKD,,3.1,,,,
KKD:2373,,FC Emmen,KKD,,3.2,,,,
KKD:2376,Jahyendrow Amour,Jong Ajax,KKD,CB,3.0,,,,1.0
KKD:2378,Sébas Ditmer,Jong PSV,KKD,CM,3.0,,,,
KKD:2379,Jorvimar Martina,Jong PSV,KKD,RB,3.0,,,,
KKD:2383,Philip Holseter-Karlsen,Jong PSV,KKD,AM,3.0,,,,
KKD:2384,Sebastian Karlsson Grach,FC Den Bosch,KKD,CF,37.5,10557.6,26.9,7.1,6.0
KKD:2385,Sufyan van Daalen,FC Den Bosch,KKD,CF,3.1,,,,
KKD:2386,Wiebe van der Heide,SC Cambuur,KKD,CM,3.1,,,,
KKD:2389,Raf Vullers,VVV-Venlo,KKD,RB,18.2,,,,
KKD:2390,Matej Sín,Jong AZ,KKD,AM,12.5,13204.4,43.6,9.3,4.0
KKD:2392,Hyman Ali,Eindhoven,KKD,CB,18.2,10352.7,18.0,2.1,2.0
KKD:2395,Bendegúz Kovács,Jong AZ,KKD,DM,31.2,12311.9,38.5,8.9,2.0
KKD:2397,Benjamin Khaderi,Jong PSV,KKD,AM,9.1,,,,
KKD:2398,Shuryjano Cornecion,Jong PSV,KKD,AM,3.0,,,,
KKD:2399,Jack de Vries,FC Den Bosch,KKD,CM,34.4,12277.4,35.7,16.2,10.0
KKD:24,Evan Rottier,ADO Den Haag,KKD,CF,100.0,11425.9,41.1,11.5,25.0
KKD:2400,Ayoub Oufkir,Jong AZ,KKD,RW,15.6,11887.4,37.7,20.1,5.0
KKD:2401,Mohamed Abdalla,Jong Ajax,KKD,DM,33.3,11432.8,37.1,13.7,7.0
KKD:2402,Joël van den Berg,Jong PSV,KKD,DM,30.3,12352.9,39.7,11.2,10.0
KKD:2404,Ethan Apkakou,SC Cambuur,KKD,CM,25.0,11597.3,27.2,5.8,2.0
KKD:2405,Yousri Sbai,VVV-Venlo,KKD,RB,36.4,11170.8,34.9,8.3,10.0
KKD:2407,Merijn van de Wiel,TOP Oss,KKD,CB,12.5,10943.3,33.7,7.2,3.0
KKD:2408,Vicente Besuijen,FC Emmen,KKD,CF,35.5,10809.2,28.6,7.1,8.0
KKD:2409,Niko Takahashi,Almere City FC,KKD,LB,23.5,11399.9,34.2,13.1,7.0
KKD:2410,Argyris Darelas,FC Dordrecht,KKD,CM,36.4,12505.9,38.3,13.0,11.0
KKD:2411,Björn Hardley,FC Dordrecht,KKD,CB,6.1,10723.1,31.1,3.3,2.0
KKD:2412,Do-Young Yoon,FC Dordrecht,KKD,CF,30.3,12121.4,41.4,13.1,10.0
KKD:2413,Maximilian Ibrahimovic,Jong Ajax,KKD,CF,6.1,,,,
KKD:2414,Quentin van Beekveld,RKC Waalwijk,KKD,CF,3.0,,,,
KKD:2415,Bryan Fiabema,ADO Den Haag,KKD,CF,33.3,11337.4,31.1,11.3,6.0
KKD:2416,Bram van Driel,Jong AZ,KKD,CM,3.1,,,,
KKD:2417,Alessandro Hojabrpour,FC Emmen,KKD,CM,16.1,,,,
KKD:2421,Anton Martyniuk,Jong PSV,KKD,CM,3.0,,,,
KKD:2422,Jan Plug,FC Dordrecht,KKD,CB,27.3,10731.5,24.4,9.6,9.0
KKD:2423,Jaden Janssen,Helmond Sport,KKD,CM,3.1,,,,
KKD:2424,Rasmus Wiedesheim-Paul,Roda JC Kerkrade,KKD,CM,15.2,,,,
KKD:2425,Lirim Jashari,MVV Maastricht,KKD,CM,21.9,12191.2,41.2,6.4,4.0
KKD:2426,Travis de Jong,MVV Maastricht,KKD,CM,25.0,12249.3,32.3,8.8,1.0
KKD:2427,Calvin Twigt,Willem II,KKD,CM,25.0,12394.3,37.4,7.5,8.0
KKD:2428,Kayen Scheepens,Willem II,KKD,RB,3.1,,,,
KKD:2429,Ryan Fage,RKC Waalwijk,KKD,CM,21.2,12132.6,29.7,11.6,3.0
KKD:2431,Frej Elkjær,Jong AZ,KKD,LB,21.9,11454.9,36.8,12.1,7.0
KKD:2432,Daniël van Vianen,FC Dordrecht,KKD,CM,21.2,11597.0,30.6,10.2,5.0
KKD:2433,Noah Bischof,FC Dordrecht,KKD,CF,15.2,10804.3,36.6,9.8,1.0
KKD:2434,Rion Ichihara,Jong AZ,KKD,CB,15.6,10628.6,19.6,6.8,4.0
KKD:2435,Sydney Osazuwa,Jong AZ,KKD,AM,6.2,,,,
KKD:2436,Tómas Jóhannessen,Jong AZ,KKD,DM,3.1,,,,
KKD:2438,Noam Emeran,FC Emmen,KKD,CM,16.1,10543.0,30.6,17.2,2.0
KKD:2439,Philip Søndergaard,FC Emmen,KKD,CB,22.6,10282.8,30.5,6.2,6.0
KKD:2440,Levi Acheampong,Jong Ajax,KKD,CM,12.1,,,,
KKD:2441,Emeka Adiele,Jong FC Utrecht,KKD,LB,14.7,9392.6,26.0,6.5,1.0
KKD:2442,Michael Pinto,FC Dordrecht,KKD,CM,9.1,11510.9,36.9,11.8,1.0
KKD:2443,Fabian Kvam,SC Cambuur,KKD,LW,6.2,,,,
KKD:2444,Driss Laaouina,Jong FC Utrecht,KKD,CF,2.9,,,,
KKD:2446,Noël Beulens,Jong FC Utrecht,KKD,LB,5.9,,,,
KKD:2452,Rayan Zekri,Jong AZ,KKD,AM,3.1,,,,
KKD:2454,Paulo Da Silva,Jong Ajax,KKD,DM,6.1,,,,
KKD:2455,Brent Jonkers,Jong PSV,KKD,CB,3.0,,,,
KKD:2456,Jean-Paul Boëtius,RKC Waalwijk,KKD,CM,12.1,11287.3,33.0,1.5,1.0
KKD:246,Sem Westerveld,MVV Maastricht,KKD,GK,100.0,4941.7,0.9,0.2,32.0
KKD:2461,Mehdi Bouhekan,Vitesse,KKD,CF,3.0,,,,
KKD:247,Misha Engel,Almere City FC,KKD,CB,52.9,10059.3,17.4,6.3,11.0
KKD:248,Nick Twisk,Jong AZ,KKD,DM,81.2,11979.1,31.9,4.9,23.0
KKD:249,Mexx Meerdink,Jong AZ,KKD,CF,3.1,,,,
KKD:25,Naoufal Bannis,Vitesse,KKD,CF,81.8,11771.9,36.5,15.2,8.0
KKD:253,Maxim Dekker,Jong AZ,KKD,CB,34.4,10425.4,20.0,5.8,8.0
KKD:256,Iman Griffith,Roda JC Kerkrade,KKD,LW,97.0,12519.5,44.4,13.2,17.0
KKD:259,Sem Dekkers,Helmond Sport,KKD,RB,46.9,11411.2,40.2,11.2,10.0
KKD:263,Matteo Waem,ADO Den Haag,KKD,CB,100.0,10551.2,23.0,5.8,30.0
KKD:264,Nicky Souren,SC Cambuur,KKD,CM,84.4,11548.4,27.1,6.4,17.0
KKD:266,Mart Remans,TOP Oss,KKD,CM,93.8,11190.9,31.1,10.3,24.0
KKD:270,Sven Blummel,Eindhoven,KKD,CM,90.9,11660.5,38.5,10.3,22.0
KKD:275,,De Graafschap,KKD,,43.8,,,,
KKD:297,Jay Kruiver,Roda JC Kerkrade,KKD,RB,97.0,11075.3,27.1,9.6,31.0
KKD:302,Cain Seedorf,Roda JC Kerkrade,KKD,LW,78.8,10520.6,36.5,6.9,11.0
KKD:305,,FC Emmen,KKD,,12.9,,,,
KKD:307,Terrence Douglas,Eindhoven,KKD,LB,87.9,9665.7,22.9,8.7,29.0
KKD:321,Mitchell van Rooijen,TOP Oss,KKD,CF,25.0,12113.1,42.8,8.7,6.0
KKD:334,Fedde de Jong,De Graafschap,KKD,CM,90.6,12036.1,40.1,12.3,9.0
KKD:336,Finn Stam,Willem II,KKD,RB,46.9,10960.0,23.0,7.2,10.0
KKD:342,Teun van Grunsven,FC Den Bosch,KKD,CB,68.8,10331.1,21.8,6.7,22.0
KKD:343,Stan Maas,FC Den Bosch,KKD,CB,90.6,10949.1,24.7,8.0,15.0
KKD:353,Nabil El Basri,MVV Maastricht,KKD,CM,78.1,12235.7,36.0,13.6,14.0
KKD:356,Jort van der Sande,SC Cambuur,KKD,CF,90.6,11287.6,31.5,4.6,18.0
KKD:394,Thijs Jansen,SC Cambuur,KKD,GK,100.0,6085.2,2.0,0.1,32.0
KKD:415,Dyon Dorenbosch,Eindhoven,KKD,CM,48.5,13002.3,46.6,8.5,6.0
KKD:416,Daan Huisman,Eindhoven,KKD,CM,100.0,12415.9,35.6,7.4,29.0
KKD:417,Tristan Dekker,TOP Oss,KKD,RB,3.1,,,,
KKD:421,Niek Schiks,Jong PSV,KKD,GK,51.5,5861.0,1.3,0.1,17.0
KKD:429,Lars Schenk,MVV Maastricht,KKD,LB,34.4,10862.0,31.1,11.9,9.0
KKD:431,Teun Bijleveld,Almere City FC,KKD,LB,50.0,11099.8,33.5,9.1,10.0
KKD:432,Lennerd Daneels,Helmond Sport,KKD,CF,78.1,10802.4,30.6,12.5,24.0
KKD:434,Loek Postma,RKC Waalwijk,KKD,CM,84.8,10694.0,26.2,6.9,20.0
KKD:436,Joshua Pynadath,FC Dordrecht,KKD,LB,54.5,11435.3,43.6,13.4,8.0
KKD:437,Dave Kwakman,Jong AZ,KKD,DM,18.8,11333.8,27.7,5.5,3.0
KKD:443,Amir Absalem,Helmond Sport,KKD,LB,78.1,11230.1,31.3,10.2,12.0
KKD:462,Wessel Kooy,Jong FC Utrecht,KKD,CB,85.3,11528.6,27.7,7.3,24.0
KKD:463,Reda Akmum,FC Den Bosch,KKD,CB,62.5,10508.2,23.8,6.1,18.0
KKD:465,Lasse Wehmeyer,VVV-Venlo,KKD,DM,81.8,11988.6,40.9,13.0,8.0
KKD:470,Emmanuel van de Blaak,Almere City FC,KKD,CB,73.5,10236.5,24.3,6.8,25.0
KKD:480,Ringo Meerveld,Willem II,KKD,LW,3.1,10423.8,33.9,10.6,1.0
KKD:483,Ilounga Pata,TOP Oss,KKD,RB,31.2,11442.9,36.7,13.0,2.0
KKD:490,Rafik El Arguioui,Jong FC Utrecht,KKD,CF,67.6,11978.5,38.8,9.9,14.0
KKD:503,Clint Essers,Eindhoven,KKD,RB,90.9,11253.4,27.5,8.1,21.0
KKD:512,Pepijn van de Merbel,FC Den Bosch,KKD,GK,100.0,5119.9,0.8,0.4,32.0
KKD:514,Niels van Berkel,Eindhoven,KKD,CB,3.0,,,,
KKD:520,Tijn Smolenaars,Jong PSV,KKD,GK,60.6,5799.5,1.6,0.1,13.0
KKD:528,,FC Emmen,KKD,,3.2,,,,
KKD:531,Tomas Kalinauskas,Roda JC Kerkrade,KKD,LW,21.2,,,,
KKD:535,Kevin Gadellaa,Jong FC Utrecht,KKD,GK,64.7,5531.4,1.3,0.1,22.0
KKD:544,Chiel Olde Keizer,Vitesse,KKD,LB,18.2,11299.4,29.7,7.7,1.0
KKD:545,Ivar Jenner,Jong FC Utrecht,KKD,CM,41.2,13126.6,49.1,9.0,4.0
KKD:551,Thijs van Leeuwen,FC Den Bosch,KKD,CF,100.0,12361.4,42.0,11.8,27.0
KKD:555,Joey de Bie,FC Dordrecht,KKD,CM,30.3,11102.7,30.9,13.9,6.0
KKD:560,Enoch Mastoras,Jong AZ,KKD,DM,15.6,,,,
KKD:561,Jeremiah Esajas,Jong AZ,KKD,LB,43.8,10273.4,24.7,12.4,9.0
KKD:568,Job Kalisvaart,Almere City FC,KKD,DM,82.4,12335.5,37.5,6.8,14.0
KKD:57,Boyd Reith,Almere City FC,KKD,RB,82.4,11222.5,30.8,11.9,18.0
KKD:584,Hobie Verhulst,Jong AZ,KKD,GK,6.2,4607.5,0.9,0.5,2.0
KKD:586,Levi Schoppema,De Graafschap,KKD,LB,100.0,10938.7,28.5,12.4,14.0
KKD:59,Xander Lambrix,TOP Oss,KKD,CB,59.4,10041.2,21.8,5.8,18.0
KKD:590,Jesper Uneken,RKC Waalwijk,KKD,CF,93.9,10420.2,30.9,7.7,28.0
KKD:592,Luca Everink,FC Emmen,KKD,RB,74.2,10555.0,27.3,10.7,20.0
KKD:596,Anthony Smits,Jong AZ,KKD,LW,78.1,11714.2,34.9,16.5,5.0
KKD:598,,Roda JC Kerkrade,KKD,,6.1,,,,
KKD:599,Jereno van Gom,Almere City FC,KKD,RB,17.6,,,,
KKD:60,Arjen van der Heide,De Graafschap,KKD,RW,62.5,12116.0,40.2,12.9,9.0
KKD:64,Michael Brouwer,Jong FC Utrecht,KKD,GK,2.9,6353.8,0.9,0.0,1.0
KKD:66,Justin Hoogma,Willem II,KKD,CB,84.4,10024.7,24.1,5.6,25.0
KKD:68,Navajo Bakboord,RKC Waalwijk,KKD,RB,3.0,,,,
KKD:80,Hugo Wentges,Helmond Sport,KKD,GK,50.0,,,,
KKD:86,Max de Waal,Willem II,KKD,AM,31.2,12258.8,58.2,0.0,1.0
KKD:94,Lucas Woudenberg,FC Dordrecht,KKD,CM,54.5,10939.4,29.8,4.3,18.0
